UID,whilecount,教師データ数,指定学生のデータ数,accuracy,precision_y,recall_y,f1_y,precision_n,recall_n,f1_n,featuresdict_sorted
30914025,43,910,473,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.012407857503474364; xUTurnCount: 0.026916885909960834; maxDDTime: 0.02909078892238764; thinkingTime: 0.033883310687366205; maxSpeed: 0.03398762333614929; distance: 0.04393215190036866; yUTurnCount: 0.07602038508376104; maxStopTime: 0.07951821765235559; time: 0.09532658316013576; averageSpeed: 0.11199970575213516; answeringTime: 0.11388418060165045; maxDDIntervalTime: 0.11925121533509211; totalDDIntervalTime: 0.22378109415516292
30914025,44,921,484,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011520231666384478; xUTurnCount: 0.026640440596023707; maxDDTime: 0.030751687699873072; thinkingTime: 0.032887771089872814; maxSpeed: 0.03397454958166275; distance: 0.04034477167289866; yUTurnCount: 0.07677176803332508; maxStopTime: 0.08161466276318224; time: 0.0994218876308719; answeringTime: 0.10900587327496213; averageSpeed: 0.11412624665635616; maxDDIntervalTime: 0.11689729710111049; totalDDIntervalTime: 0.22604281223347653
30914025,45,932,495,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011482190995385114; xUTurnCount: 0.02605061850600081; maxDDTime: 0.029713375037263415; maxSpeed: 0.03362663091311524; thinkingTime: 0.03433711133923226; distance: 0.040709699558373585; yUTurnCount: 0.07631780802543305; maxStopTime: 0.08204533838506076; time: 0.09714364423144807; answeringTime: 0.10996391988416401; averageSpeed: 0.11196562905884919; maxDDIntervalTime: 0.1196631876907962; totalDDIntervalTime: 0.22698084637487811
30914025,46,943,506,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011895720616516052; xUTurnCount: 0.027009964448727747; maxDDTime: 0.027833035925549122; maxSpeed: 0.034002533067190054; thinkingTime: 0.03402877155306287; distance: 0.04047732228295632; yUTurnCount: 0.07554452656453375; maxStopTime: 0.08208216348549724; time: 0.09490264561485579; answeringTime: 0.10868580326239094; maxDDIntervalTime: 0.118468140557323; averageSpeed: 0.11876393957641997; totalDDIntervalTime: 0.22630543304497716
30914025,47,954,517,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.012194038125883225; maxDDTime: 0.02700624602510937; xUTurnCount: 0.02754376161149624; maxSpeed: 0.03391191036652774; thinkingTime: 0.03421952337435174; distance: 0.04050675302737386; yUTurnCount: 0.07299224460750936; maxStopTime: 0.08183592723862965; time: 0.09513199174051656; answeringTime: 0.10948712045842925; maxDDIntervalTime: 0.11895779709785387; averageSpeed: 0.11986097456223174; totalDDIntervalTime: 0.2263517117640875
30914025,48,965,528,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011957153472811271; maxDDTime: 0.026569553396053377; xUTurnCount: 0.026572571513771553; maxSpeed: 0.03319044047152511; thinkingTime: 0.03424310744354267; distance: 0.039443032025802766; yUTurnCount: 0.0756955000866222; maxStopTime: 0.08178034289689469; time: 0.09302469141261271; answeringTime: 0.10774259522740863; averageSpeed: 0.11873086281304843; maxDDIntervalTime: 0.11992365734875961; totalDDIntervalTime: 0.23112649189114698
30914025,49,976,539,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.01251250831488701; maxDDTime: 0.02573317157525484; xUTurnCount: 0.027988968145753513; maxSpeed: 0.03230848401197979; thinkingTime: 0.03313044348766934; distance: 0.039621982611183576; yUTurnCount: 0.07374627260587013; maxStopTime: 0.07549721801984995; time: 0.0938090272032575; answeringTime: 0.10844120977118253; maxDDIntervalTime: 0.1202748335089398; averageSpeed: 0.12361151993258236; totalDDIntervalTime: 0.23332436081158986
30914025,50,987,550,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.010877783302001977; maxDDTime: 0.02706901461473385; xUTurnCount: 0.02752709793665886; maxSpeed: 0.032387146249090074; thinkingTime: 0.03300384167423174; distance: 0.041433179444391406; yUTurnCount: 0.0739547596082107; maxStopTime: 0.07833570502473707; time: 0.09426879424724649; answeringTime: 0.10657881844027926; maxDDIntervalTime: 0.11997633966574739; averageSpeed: 0.12243856953485834; totalDDIntervalTime: 0.23214895025781282
30914025,51,998,561,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.010679610052378727; maxDDTime: 0.026446138095840902; xUTurnCount: 0.028867060283344407; maxSpeed: 0.03165084388500317; thinkingTime: 0.0329435033698702; distance: 0.03853557831907879; yUTurnCount: 0.0757761229350226; maxStopTime: 0.07749775583243297; time: 0.09325029806399332; answeringTime: 0.1057879537826734; maxDDIntervalTime: 0.11737788170008341; averageSpeed: 0.12282139878392746; totalDDIntervalTime: 0.23836585489635062
30914025,52,1009,572,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011258343879903963; xUTurnCount: 0.026485940325437794; maxDDTime: 0.026760078858124342; thinkingTime: 0.03217354075765131; maxSpeed: 0.03223554826118106; distance: 0.03825728859786344; yUTurnCount: 0.07564917469905245; maxStopTime: 0.07806937986537002; time: 0.0909318181176669; answeringTime: 0.10808947816920518; maxDDIntervalTime: 0.12012231604603021; averageSpeed: 0.1215629144571271; totalDDIntervalTime: 0.23840417796538627
30914025,53,1020,583,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.010915232976643176; xUTurnCount: 0.026864287502699924; maxDDTime: 0.028358128039958012; maxSpeed: 0.03147995112283224; thinkingTime: 0.033847688314446366; distance: 0.036957440418904926; yUTurnCount: 0.0761227207733644; maxStopTime: 0.07802182508989061; time: 0.09147822667522987; answeringTime: 0.10543221567787397; maxDDIntervalTime: 0.11967692302810969; averageSpeed: 0.12294037102770719; totalDDIntervalTime: 0.23790498935233967
30914025,54,1031,594,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.014354429330090396; xUTurnCount: 0.025410151015865905; maxDDTime: 0.02864400386289862; maxSpeed: 0.031435216569275684; thinkingTime: 0.03158944332152922; distance: 0.03637674740216223; yUTurnCount: 0.07064034334582373; maxStopTime: 0.08095162518968316; time: 0.09327626952614676; answeringTime: 0.10864856834901188; maxDDIntervalTime: 0.11565687513021926; averageSpeed: 0.1340681556732113; totalDDIntervalTime: 0.22894817128408193
30914025,55,1042,605,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.014503258572942723; xUTurnCount: 0.025493938863365075; maxDDTime: 0.02815014375519854; thinkingTime: 0.030665639531482495; maxSpeed: 0.03236049503722242; distance: 0.03610781119149905; yUTurnCount: 0.07174760772701375; maxStopTime: 0.07867837418959213; time: 0.09436370766385341; answeringTime: 0.10841449657025819; maxDDIntervalTime: 0.11482622487578881; averageSpeed: 0.13504906742930903; totalDDIntervalTime: 0.22963923459247423
30914025,56,1053,616,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.014468798998701494; xUTurnCount: 0.02637312118831752; maxDDTime: 0.02825237396047263; thinkingTime: 0.030647871997956384; maxSpeed: 0.03182460373471115; distance: 0.03629138762186473; yUTurnCount: 0.07056969300385688; maxStopTime: 0.07690567750461261; time: 0.08878302620329441; maxDDIntervalTime: 0.1145920531852188; answeringTime: 0.1151134342116135; averageSpeed: 0.13655408753418363; totalDDIntervalTime: 0.22962387085519637
30914025,57,1064,627,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.014179957718673145; xUTurnCount: 0.02678055165059658; maxDDTime: 0.027880564287574898; thinkingTime: 0.02996143662140713; maxSpeed: 0.03172404573450257; distance: 0.03539663691035209; yUTurnCount: 0.07102578629956587; maxStopTime: 0.07633709231277987; time: 0.08933160755181074; answeringTime: 0.1144717211308529; maxDDIntervalTime: 0.1152811974955889; averageSpeed: 0.13721670504962205; totalDDIntervalTime: 0.23041269723667335
30914025,58,1075,638,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.013941137565614495; xUTurnCount: 0.02682643180280823; maxDDTime: 0.029709160249975358; thinkingTime: 0.030345795593068266; maxSpeed: 0.031438290082653905; distance: 0.034281904656148804; yUTurnCount: 0.0693453493984183; maxStopTime: 0.07661614796957131; time: 0.08975843022683026; answeringTime: 0.11291974782471645; maxDDIntervalTime: 0.1153984531014859; averageSpeed: 0.13869193234548538; totalDDIntervalTime: 0.23072721918322325
30914025,59,1086,649,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.013677273766928264; xUTurnCount: 0.02675192979627556; maxDDTime: 0.027771620741474816; maxSpeed: 0.03097389333187398; thinkingTime: 0.03143486072832309; distance: 0.035557884217958906; yUTurnCount: 0.06842220809573082; maxStopTime: 0.07658916796556176; time: 0.09068504328256771; answeringTime: 0.10915893181700606; maxDDIntervalTime: 0.11392842087283812; averageSpeed: 0.1397385828102681; totalDDIntervalTime: 0.23531018257319283
30914025,60,1097,660,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.013325523821721752; xUTurnCount: 0.026051772148456998; maxDDTime: 0.02818809085381768; thinkingTime: 0.029371320025808677; maxSpeed: 0.030727866892331087; distance: 0.0328033620878668; yUTurnCount: 0.06948398872839717; maxStopTime: 0.0769183828699373; time: 0.09055082053164548; answeringTime: 0.10853119030592236; maxDDIntervalTime: 0.11514825586356307; averageSpeed: 0.1429365217490883; totalDDIntervalTime: 0.23596290412144336
30914025,61,1108,671,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.012662290044264963; maxDDTime: 0.028204920560804234; xUTurnCount: 0.029087008362751965; maxSpeed: 0.029227532317587516; distance: 0.029825892723109794; thinkingTime: 0.03022057118214644; yUTurnCount: 0.06929757277449018; maxStopTime: 0.07780440369740467; time: 0.08967566095982818; answeringTime: 0.1069385394370663; maxDDIntervalTime: 0.11756256306375694; averageSpeed: 0.14311511938684923; totalDDIntervalTime: 0.23637792548993958
30914025,62,1119,682,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.01279468965537618; maxDDTime: 0.025812157741846916; maxSpeed: 0.028904705575711134; thinkingTime: 0.03004236132874994; xUTurnCount: 0.030136023974019592; distance: 0.030869691661213106; yUTurnCount: 0.06859305187537185; maxStopTime: 0.07931339499348253; time: 0.08840003946341923; answeringTime: 0.10744893044122326; maxDDIntervalTime: 0.11672886149621653; averageSpeed: 0.14457414004063748; totalDDIntervalTime: 0.23638195175273224
30914025,63,1130,693,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.012971547957109787; maxDDTime: 0.025527035819903475; maxSpeed: 0.029117019272233913; xUTurnCount: 0.030115248515713854; thinkingTime: 0.03034266436619193; distance: 0.03137797304481375; yUTurnCount: 0.06954466711662369; maxStopTime: 0.07915827715296447; time: 0.08605803759423228; answeringTime: 0.11279918283841556; maxDDIntervalTime: 0.11723194431748514; averageSpeed: 0.139284673254831; totalDDIntervalTime: 0.23647172874948125
30914025,64,1141,704,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011906533732383779; maxDDTime: 0.026738273644206556; xUTurnCount: 0.029300421885240378; thinkingTime: 0.029746229503918763; distance: 0.030784430764618755; maxSpeed: 0.03112707448295401; yUTurnCount: 0.06833812533324317; maxStopTime: 0.07945604663971645; time: 0.08500806723733982; answeringTime: 0.11367726710550073; maxDDIntervalTime: 0.11723542471508733; averageSpeed: 0.1404026408439848; totalDDIntervalTime: 0.2362794641118055
30914025,65,1152,715,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011413484482315325; maxDDTime: 0.026346815605133984; xUTurnCount: 0.02889850223772567; thinkingTime: 0.0292414859761338; distance: 0.029313036834674382; maxSpeed: 0.030793716485915328; yUTurnCount: 0.06740128038485055; maxStopTime: 0.08043621885857444; time: 0.08731425909228382; answeringTime: 0.10687149512988497; maxDDIntervalTime: 0.11743557574449025; averageSpeed: 0.1508584483302721; totalDDIntervalTime: 0.23367568083774543
30914025,66,1163,726,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011676999927789257; maxDDTime: 0.024640897278868597; xUTurnCount: 0.028374471731094347; thinkingTime: 0.029009899204191492; distance: 0.029165184978775346; maxSpeed: 0.030669778252670334; yUTurnCount: 0.06885797018666934; maxStopTime: 0.07968556574285077; time: 0.08764980187893705; answeringTime: 0.10628427968724997; maxDDIntervalTime: 0.11727651737068451; averageSpeed: 0.14683154483142768; totalDDIntervalTime: 0.23987708892879137
30914025,67,1174,737,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.01169931905672838; maxDDTime: 0.026956069989335054; distance: 0.028235137709615294; thinkingTime: 0.02830215836529; xUTurnCount: 0.028629777407006406; maxSpeed: 0.03147836333641861; yUTurnCount: 0.0677578763899538; maxStopTime: 0.08043281093515375; time: 0.08685904110899269; answeringTime: 0.10686739089445062; maxDDIntervalTime: 0.11594052627585141; averageSpeed: 0.1476263436497739; totalDDIntervalTime: 0.23921518488143012
30914025,68,1185,748,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.011907394147264947; distance: 0.025928744189766754; maxDDTime: 0.026269474172516682; thinkingTime: 0.028653459027779223; xUTurnCount: 0.030879126225378417; maxSpeed: 0.03192215295031298; yUTurnCount: 0.066483886543847; maxStopTime: 0.08057252569907447; time: 0.08656746162085063; answeringTime: 0.10687234960570859; maxDDIntervalTime: 0.12024912644608667; averageSpeed: 0.14401665708880693; totalDDIntervalTime: 0.2396776422826068
30914025,69,1196,759,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.009372611907404956; distance: 0.025743197255502368; thinkingTime: 0.027354912357305465; maxDDTime: 0.02912282963856042; maxSpeed: 0.031089329200144483; xUTurnCount: 0.03321541393829733; yUTurnCount: 0.07190285815609403; maxStopTime: 0.08041911862736544; time: 0.08612656225351707; answeringTime: 0.09986028445021905; maxDDIntervalTime: 0.12173920462418472; averageSpeed: 0.14956988993846093; totalDDIntervalTime: 0.2344837876529439
30914025,70,1207,770,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.009678619271056734; distance: 0.025303160236360492; maxDDTime: 0.027717145012675873; thinkingTime: 0.02802360557884605; maxSpeed: 0.03178162692442159; xUTurnCount: 0.0342489443737459; yUTurnCount: 0.06680557719518616; maxStopTime: 0.08078216595888185; time: 0.08670076975603035; answeringTime: 0.098555645973128; maxDDIntervalTime: 0.12160157220551202; averageSpeed: 0.1495966989540955; totalDDIntervalTime: 0.2392044685600594
30914025,71,1218,781,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.00906677849139348; distance: 0.024788848576474308; thinkingTime: 0.026993007614475636; maxDDTime: 0.027626450925744686; maxSpeed: 0.03136069334130696; xUTurnCount: 0.03478550633089236; yUTurnCount: 0.07176921959913544; maxStopTime: 0.07764669564193688; time: 0.08703203634942104; answeringTime: 0.09715748739129655; maxDDIntervalTime: 0.12274353626237074; averageSpeed: 0.14844849193105003; totalDDIntervalTime: 0.24058124754450186
30914025,72,1229,792,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.0085535215396302; distance: 0.024564662723716865; thinkingTime: 0.026977634797857718; maxDDTime: 0.028209130260749442; maxSpeed: 0.030110062420178167; xUTurnCount: 0.03441794972390115; yUTurnCount: 0.07327099062600478; maxStopTime: 0.07854134507084358; time: 0.08660262799373857; answeringTime: 0.09903869758347089; maxDDIntervalTime: 0.12092102806386594; averageSpeed: 0.14808489420049126; totalDDIntervalTime: 0.24070745499555135
30914025,73,1240,803,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.009403929521418514; thinkingTime: 0.02598005735470323; distance: 0.026224445542195385; maxDDTime: 0.027672191817973125; maxSpeed: 0.031125060233389932; xUTurnCount: 0.03392479611278553; yUTurnCount: 0.07250059631682777; maxStopTime: 0.07969736589542244; time: 0.08551411715810456; answeringTime: 0.09897376401874239; maxDDIntervalTime: 0.11833771065262948; averageSpeed: 0.14966044387857877; totalDDIntervalTime: 0.2409855214972289
30914025,74,1251,814,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.008743475633471597; distance: 0.024413873072758698; thinkingTime: 0.025765897426474147; maxDDTime: 0.02740870668320538; maxSpeed: 0.030066672224254475; xUTurnCount: 0.03356562211729351; yUTurnCount: 0.07270723992907185; maxStopTime: 0.0782787494008302; time: 0.08648283917876226; answeringTime: 0.09920911062648068; maxDDIntervalTime: 0.12325744830375077; averageSpeed: 0.14894804364433412; totalDDIntervalTime: 0.24115232175931248
30914025,75,1262,825,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.009037391278643139; distance: 0.024088730344334897; maxDDTime: 0.025803149738345462; thinkingTime: 0.026163449940690413; maxSpeed: 0.02939994412220827; xUTurnCount: 0.032903008246708505; yUTurnCount: 0.07244785283607598; maxStopTime: 0.07820445219317898; time: 0.08612511009358012; answeringTime: 0.10011403842165412; maxDDIntervalTime: 0.12134008357601792; averageSpeed: 0.15141588906964643; totalDDIntervalTime: 0.2429569001389159
30914025,76,1273,836,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.00884479112439877; maxDDTime: 0.02367073150899354; distance: 0.0243892796334835; thinkingTime: 0.025941334122320622; maxSpeed: 0.031444214999767815; xUTurnCount: 0.03217707825255899; yUTurnCount: 0.07182661132405388; maxStopTime: 0.07709128298237243; time: 0.08455079284591677; answeringTime: 0.0977512558834081; maxDDIntervalTime: 0.12622050606852692; averageSpeed: 0.15154757083011342; totalDDIntervalTime: 0.24454455042408527
30914025,77,1284,847,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.008849425428525987; maxDDTime: 0.024054225003671388; distance: 0.025505413149073074; thinkingTime: 0.025971261384909114; maxSpeed: 0.030128204858310616; xUTurnCount: 0.03299278202534149; yUTurnCount: 0.07197871917304399; maxStopTime: 0.07831231060146988; time: 0.08409687170479982; answeringTime: 0.09908424357306778; maxDDIntervalTime: 0.12431166425501909; averageSpeed: 0.1509072803650785; totalDDIntervalTime: 0.24380759847768935
30914025,78,1295,858,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.008785425973065045; maxDDTime: 0.02390197693148145; thinkingTime: 0.02519527472416294; distance: 0.026273101881063618; maxSpeed: 0.029375205202894605; xUTurnCount: 0.033589981642605383; yUTurnCount: 0.0722356860682583; maxStopTime: 0.07789155328128007; time: 0.08476998445511892; answeringTime: 0.09867758890489153; maxDDIntervalTime: 0.1241252375077982; averageSpeed: 0.15114627164744546; totalDDIntervalTime: 0.24403271177993444
30914025,79,1306,869,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.00898941948410597; maxDDTime: 0.022998206018797478; distance: 0.025506190904723926; thinkingTime: 0.025669291447841833; maxSpeed: 0.029213976206717732; xUTurnCount: 0.03404320801838786; yUTurnCount: 0.07091408212636599; maxStopTime: 0.07723390220166186; time: 0.08431479677607384; answeringTime: 0.09777948177036606; maxDDIntervalTime: 0.12495318665676952; averageSpeed: 0.15293391564283834; totalDDIntervalTime: 0.24545034274534955
30914025,80,1317,880,0.833333333,0.6,1,0.75,1,0.777777778,0.875,DDCount: 0.008425068689494076; maxDDTime: 0.024822764346855593; thinkingTime: 0.024969446941470123; distance: 0.02545622653215399; maxSpeed: 0.028765039951346792; xUTurnCount: 0.03389452340771918; yUTurnCount: 0.07102081039490893; maxStopTime: 0.07860455473616375; time: 0.08399258840733877; answeringTime: 0.09793787265037675; maxDDIntervalTime: 0.12431268941677823; averageSpeed: 0.15332753756521444; totalDDIntervalTime: 0.24447087696017944
30914025,0,437,0,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.026382466454359387; xUTurnCount: 0.03137474793356501; maxDDTime: 0.0367832740708533; averageSpeed: 0.043797874700645646; maxSpeed: 0.05407722323259947; yUTurnCount: 0.05468206847047088; thinkingTime: 0.06078161334578652; maxStopTime: 0.06892899585986137; maxDDIntervalTime: 0.0691644112046776; distance: 0.09188098558100986; time: 0.1266890506131314; totalDDIntervalTime: 0.1356855846206134; answeringTime: 0.19977170391242613
30914025,0,874,0,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.024774128535165762; xUTurnCount: 0.03052817122970861; maxDDTime: 0.040625327740559596; averageSpeed: 0.04516897547520678; maxSpeed: 0.053352565679410296; yUTurnCount: 0.05941187046633988; thinkingTime: 0.06369568739689309; maxStopTime: 0.06852071769379556; maxDDIntervalTime: 0.07064858176670581; distance: 0.08159436128387079; totalDDIntervalTime: 0.12979403367628697; time: 0.12985558172256842; answeringTime: 0.20202999733348856
30914025,1,449,12,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.028047886757809056; xUTurnCount: 0.03263837496261926; maxDDTime: 0.041239588554581354; averageSpeed: 0.04942435038217217; maxSpeed: 0.05216699067727825; thinkingTime: 0.05339537110923501; yUTurnCount: 0.05436583836012919; maxDDIntervalTime: 0.066009860932804; maxStopTime: 0.07815669630291143; distance: 0.08335240579771434; totalDDIntervalTime: 0.13190414422893154; time: 0.137333835313238; answeringTime: 0.19196465662057652
30914025,2,461,24,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.026065661121422314; xUTurnCount: 0.029796603914042395; maxDDTime: 0.042766613287017065; averageSpeed: 0.044874872875663656; yUTurnCount: 0.05266853279680436; maxSpeed: 0.05355313174626689; thinkingTime: 0.054938479886557125; maxDDIntervalTime: 0.06696920350085879; maxStopTime: 0.08556009196915415; distance: 0.09070730452329315; time: 0.12839625504590343; totalDDIntervalTime: 0.1349260524520248; answeringTime: 0.18877719688099204
30914025,3,473,36,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.02718877750016336; xUTurnCount: 0.029895553925991053; averageSpeed: 0.045804114163272396; maxDDTime: 0.049529136618770606; yUTurnCount: 0.05070255385238153; thinkingTime: 0.05302361062777497; maxSpeed: 0.05389202627558238; maxDDIntervalTime: 0.0670919568027811; maxStopTime: 0.08630761084517216; distance: 0.09113819605630553; time: 0.12355410347006371; totalDDIntervalTime: 0.13517270933141612; answeringTime: 0.18669965053032506
30914025,4,485,48,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.02581070768656875; xUTurnCount: 0.03190565261984666; maxDDTime: 0.044000431500075654; averageSpeed: 0.04717386141572868; thinkingTime: 0.048457924002977236; yUTurnCount: 0.052925240333349194; maxSpeed: 0.058065949928102295; maxDDIntervalTime: 0.0725636769317425; maxStopTime: 0.0829268923076078; distance: 0.0894008659814568; time: 0.12472664129661547; totalDDIntervalTime: 0.13550886838474216; answeringTime: 0.18653328761118682
30914025,5,497,60,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.025650934389867822; xUTurnCount: 0.03239331757000692; maxDDTime: 0.0437393580830299; yUTurnCount: 0.05018754873413652; averageSpeed: 0.051643365308160834; thinkingTime: 0.05423951024994434; maxSpeed: 0.059866077169157; maxDDIntervalTime: 0.07024704276806601; distance: 0.08296989153696945; maxStopTime: 0.08340157163749674; time: 0.130042234898543; totalDDIntervalTime: 0.13823060949631838; answeringTime: 0.177388538158303
30914025,6,509,72,0.909090909,0.9,1,0.947368421,1,0.5,0.666666667,DDCount: 0.02604945877317232; xUTurnCount: 0.0320446378853994; maxDDTime: 0.04643990342460979; yUTurnCount: 0.05125413645568536; thinkingTime: 0.05197114885467305; maxSpeed: 0.053762493151630134; averageSpeed: 0.05465152114569004; maxDDIntervalTime: 0.06861058817377569; distance: 0.08650614832453732; maxStopTime: 0.09137178049923132; time: 0.1275201358300268; totalDDIntervalTime: 0.1381830852188069; answeringTime: 0.17163496226276187
